gene_name,gene_id,is_Secreted,State_Change_Region,CellType_Specific_Region,Spearman_Rho,P_Value,FDR,log2FoldChange,DEG_padj,Promoter_Meth_Healthy,Promoter_Meth_Altered,Delta_Promoter_Meth,DMR_Status,DMR_Meth_Healthy,DMR_Meth_Altered
TTLL10,ENSG00000162571.14,False,None,None,0.1974516635920471,0.0964081657663893,0.3168776178985505,-0.0469022913635578,,0.43468274476026414,0.49332285938727416,0.05864011462701002,None,,
TNFRSF18,ENSG00000186891.14,True,None,None,-0.1055256632639973,0.3776629477020525,0.6285929132464046,-0.0555825989986588,,0.19820493642483172,0.19353924624539529,-0.004665690179436438,None,,
TNFRSF4,ENSG00000186827.12,False,None,None,0.275503789573732,0.0191632226070384,0.1499356403894719,0.0237527485908677,,0.45919003115264795,0.4740740740740741,0.014884042921426144,None,,
SDF4,ENSG00000078808.20,True,None,None,-0.0791786426314674,0.5085265187311274,0.7278827652086307,-0.12523874628876,0.656225808778819,0.11672457507747207,0.1105,-0.0062245750774720665,None,,
B3GALT6,ENSG00000176022.7,False,None,None,-0.0546373326517758,0.6485050457674184,0.8206396098615851,-0.183813399463923,0.565721602217559,0.004171277773048438,0.005309938820270114,0.0011386610472216762,None,,
C1QTNF12,ENSG00000184163.3,True,None,None,0.0111559681589017,0.9258974590368412,0.967151837662252,0.742482304967307,0.0682527973620147,0.3952547856565112,0.5743399722093562,0.179085186552845,None,,
UBE2J2,ENSG00000160087.21,False,None,None,-0.1890939256336401,0.1116495776195005,0.3401206825402644,-0.0452276753076412,0.90188178228205,0.02068126520681265,0.0239511332583186,0.0032698680515059475,None,,
SCNN1D,ENSG00000162572.21,False,None,None,-0.0678098078662968,0.5714160149688066,0.7708794686370638,0.532856270020677,0.14036902990768,0.829064587973274,0.8793706293706294,0.050306041397355394,None,,
ACAP3,ENSG00000131584.19,False,None,None,-0.0077460958268999,0.9485096679216862,0.9773344013805996,0.0002832820196165,0.999415934010525,0.443826799297835,0.5771563342318059,0.13332953493397093,None,,
PUSL1,ENSG00000169972.13,False,None,None,0.0640274377286064,0.5931124050386702,0.7854236112828287,-0.103796382446354,0.755283101517091,0.005497022446174988,0.00396235760277365,-0.0015346648434013382,None,,
INTS11,ENSG00000127054.22,False,None,None,0.0567496487446228,0.6358629016734736,0.8129577549666717,-0.179264596809235,0.570443499012184,0.023397913561847988,0.017067351807671133,-0.006330561754176855,None,,
CPTP,ENSG00000224051.7,False,None,None,0.1119834085184523,0.3489999694622896,0.6037812862124828,0.0588820139144241,0.87669436450452,0.028001287415513356,0.028163504791707414,0.00016221737619405777,None,,
TAS1R3,ENSG00000169962.5,False,None,None,-0.0504465061131978,0.6738796831482401,0.8354837383791863,-0.0067883638727014,,0.6336382113821138,0.6777221526908636,0.04408394130874971,None,,
DVL1,ENSG00000107404.21,False,None,None,-0.0295970228609907,0.8050647032899247,0.9092857252146238,0.0724196301522151,0.844052415568894,0.0072992700729927005,0.005653883972468043,-0.0016453861005246576,None,,
MXRA8,ENSG00000162576.17,False,None,None,-0.0425331615658274,0.7227768380087227,0.8641686644298131,-0.166621426332731,0.553296275029935,0.5679839249832552,0.624947501049979,0.05696357606672375,None,,
AURKAIP1,ENSG00000175756.14,False,None,None,-0.0449405687526539,0.7077727970642425,0.8558575693931096,-0.143324589782552,0.66819284108744,0.07518946948544077,0.08412501721051907,0.008935547725078305,None,,
CCNL2,ENSG00000221978.13,True,None,None,-0.204999022182264,0.0840906989520602,0.29653831530478,-0.031244566800746,0.933781195189909,0.006238249871816783,0.008640623098454423,0.0024023732266376403,None,,
MRPL20,ENSG00000242485.6,False,None,None,-0.0826305275521968,0.4901604314581922,0.7151087063568967,-0.125906344333869,0.664898380167508,0.040694929657256164,0.043070716658756523,0.0023757870015003596,None,,
ANKRD65,ENSG00000235098.9,False,None,None,0.1818012024175639,0.1264123106533756,0.3618873806633095,-0.180755231115938,,0.8753609239653513,0.8659722222222223,-0.009388701743129002,None,,
TMEM88B,ENSG00000205116.4,False,None,None,,,,,,0.7352313167259786,0.7342733188720173,-0.0009579978539613343,None,,
VWA1,ENSG00000179403.12,True,None,None,0.0635149857142546,0.5960800960070589,0.7874731046870622,-0.361377932257044,0.279116717084865,0.8571428571428571,0.8079904591532499,-0.049152397989607244,None,,
ATAD3C,ENSG00000215915.10,False,None,None,0.0087043150869062,0.942150462711374,0.974365544549578,-0.416761008575624,0.214019097176272,0.7392491467576792,0.7417345471969334,0.0024854004392542706,None,,
ATAD3B,ENSG00000160072.20,False,None,None,-0.1903837194258196,0.1091831518130654,0.3362918961283304,-0.254623942006604,0.405711240962414,0.03322658126501201,0.03235843186060983,-0.000868149404402177,None,,
ATAD3A,ENSG00000197785.14,False,None,None,-0.0147325650843958,0.9022427178784618,0.9557600136011556,-0.0131951444870806,0.975256466939434,0.006009190526687876,0.0071053005542134435,0.0010961100275255677,None,,
TMEM240,ENSG00000205090.9,False,None,None,0.1720977021227224,0.1483034742878812,0.3913113533814846,-0.168571426294311,0.561440544555266,0.2859311740890688,0.28844926611359284,0.0025180920245240213,None,,
SSU72,ENSG00000160075.12,False,None,None,-0.0264754618561206,0.8252803401245061,0.9169871090098536,-0.0513697615245171,0.870672385215875,0.03158972743028202,0.02464105549088087,-0.006948671939401154,None,,
FNDC10,ENSG00000228594.4,False,None,None,0.0190080210470447,0.8740786528544158,0.9417084999057308,-0.151473592257195,0.563124733691573,0.10493667614370639,0.10986905142127117,0.0049323752775647794,None,,
MIB2,ENSG00000197530.13,False,None,None,0.0714820953919464,0.550711466167705,0.7573896973130367,0.0883058535711629,0.800328290566151,0.007126990003702332,0.007976328315965522,0.00084933831226319,None,,
MMP23B,ENSG00000189409.14,False,None,None,0.1258189904888924,0.292287502796555,0.5516932328976049,-0.015318448229624,0.977165010125404,0.16519972918077183,0.1726086956521739,0.007408966471402073,None,,
CDK11B,ENSG00000248333.9,False,None,None,-0.1277197420669874,0.2849989787774027,0.5447435850472484,0.0786432847797687,0.826763312862498,0.07069288389513109,0.0768997880714502,0.006206904176319111,None,,
SLC35E2B,ENSG00000189339.12,False,None,None,-0.0138901206618823,0.9078075731832224,0.95835932869924,-0.0045139275175668,0.989815002465143,0.005776636713735558,0.004120070629782225,-0.0016565660839533338,None,,
CDK11A,ENSG00000008128.23,False,None,None,-0.1946268512242829,0.1013657926887583,0.3244335832386635,0.200249752727622,0.518398023110304,0.09055581723975506,0.0936930368209989,0.0031372195812438414,None,,
NADK,ENSG00000008130.15,False,None,None,-0.1481667924586763,0.2141987373940719,0.4707150918671617,-0.0362140683397863,0.923579369016765,0.794151376146789,0.844582593250444,0.05043121710365506,None,,
GNB1,ENSG00000078369.19,False,None,None,-0.0261616541360543,0.8273191189969358,0.9180640814565804,-0.253724108434395,0.250448099103013,0.5969148222669349,0.7534843205574913,0.15656949829055633,None,,
CALML6,ENSG00000169885.10,False,None,None,-0.2144266754585473,0.0704931760950542,0.2723694703986372,0.155931045593459,,0.513953488372093,0.574111334674715,0.060157846302622,None,,
TMEM52,ENSG00000178821.13,True,None,None,-0.1754886016381817,0.1403528596772463,0.3807975521120204,0.714060597101889,0.100202249138206,0.11821520881512719,0.1078397212543554,-0.010375487560771793,None,,
CFAP74,ENSG00000142609.20,False,None,None,-0.0897656972816628,0.4533316225444763,0.6888240363998105,1.10343246805713,0.0544738797726888,0.298932384341637,0.32256944444444446,0.023637060102807472,None,,
GABRD,ENSG00000187730.9,False,None,None,0.0382003369160027,0.7500420002310992,0.8795102762790454,-0.0023318169241346,,0.2079155672823219,0.2317907444668008,0.023875177184478902,PT_Altered_Hypo,0.7475728155339806,0.46496815286624205
PRKCZ,ENSG00000067606.17,False,None,None,-0.1911584501077605,0.1077220554638875,0.3342564356574408,0.809490188697762,0.0085892256243439,0.019558735837805607,0.022111161593215207,0.0025524257554096,PT_Altered_Hyper,0.6645161290322581,0.9204204204204204
FAAP20,ENSG00000162585.17,False,None,None,-0.085702539969688,0.4741139400457486,0.7044666311662126,-0.135428017159555,0.654949415968461,0.6429170159262364,0.3903150525087515,-0.2526019634174849,PT_Altered_Hypo,0.41996951219512196,0.1277533039647577
SKI,ENSG00000157933.11,False,None,None,-0.1890443770462612,0.1117451783291536,0.3402182178308728,-0.0896955223576584,0.777789597150724,0.12727525357787967,0.15191306316504416,0.024637809587164494,None,,
MORN1,ENSG00000116151.14,False,None,None,-0.2061881882793574,0.0822690329181983,0.2935247726154558,0.14508890995672,0.616783692895988,0.007392956155662799,0.006156316916488222,-0.0012366392391745763,None,,
RER1,ENSG00000157916.20,False,None,None,-0.0368476328141017,0.7586189510095389,0.8844096506383652,-0.167989977583482,0.536909764287211,0.040140638734251395,0.032194155522535906,-0.00794648321171549,None,,
PEX10,ENSG00000157911.11,False,None,None,0.1742720409058329,0.1431675683144611,0.3845676811247001,-0.236616067239807,0.435105769867998,0.06921764562515233,0.10009845749917952,0.030880811874027192,None,,
PLCH2,ENSG00000149527.18,False,None,None,-0.2011110748320025,0.0902703524547079,0.3068814444430513,1.49047816574272,0.0139456589970108,0.7497745716862038,0.785676671932596,0.03590210024639229,None,,
PANK4,ENSG00000157881.16,False,None,None,-0.0270213652413256,0.8217364113282977,0.9162446582696806,-0.239126292112343,0.423886564473663,0.16020343293070566,0.15746714456391875,-0.00273628836678691,PT_Altered_Hypo,0.6357388316151202,0.5291970802919708
HES5,ENSG00000197921.6,False,None,None,,,,-0.0250573912359013,,0.08546819787985865,0.08777322404371585,0.0023050261638571934,PT_Altered_Hypo,0.6357388316151202,0.5291970802919708
TNFRSF14,ENSG00000157873.18,False,None,None,-0.0738108789987542,0.5377716326038375,0.7485086994176137,0.557462327212366,0.0358138180687111,0.24654979485266693,0.2821997105643994,0.03564991571173248,None,,
PRXL2B,ENSG00000157870.17,False,None,None,0.0537149870950094,0.6540567726502169,0.8241275486718427,-0.296353257685933,0.354519972303879,0.00598712767549768,0.006063432835820896,7.630516032321611e-05,PT_Altered_Hypo,0.7338308457711443,0.4433249370277078
MMEL1,ENSG00000142606.16,True,None,None,0.3709874706631737,0.0013359067772926,0.0580072450279443,-0.0850280518994794,,0.8589993502274204,0.8638743455497382,0.004874995322317832,None,,
TTC34,ENSG00000215912.13,False,None,None,0.0248741907417093,0.83569542985299,0.9222286798629812,0.247018090773718,0.434793250615628,0.4959042218021424,0.4731663685152057,-0.02273785328693667,None,,
ACTRT2,ENSG00000169717.7,False,None,None,,,,0.0084340691131185,,0.7761873780091086,0.7619047619047619,-0.01428261610434678,None,,
PRDM16,ENSG00000142611.17,False,None,None,-0.0665442878083306,0.578634058753644,0.7758542177302458,0.172962869621891,0.516580189302902,0.016557734204793027,0.021570102834211187,0.00501236862941816,None,,
ARHGEF16,ENSG00000130762.15,False,None,None,-0.2040575990220651,0.0855553840165961,0.2990139313328908,0.282462595300236,0.356383683670145,0.025860498998360956,0.035597189695550355,0.0097366906971894,None,,
MEGF6,ENSG00000162591.17,True,None,None,-0.163961548136088,0.16874590855916,0.4178155913116252,-0.418358719227323,0.198183194215703,0.13949411470072626,0.1544903263066705,0.014996211605944249,None,,
TPRG1L,ENSG00000158109.15,False,None,None,-0.170992175044552,0.1509670060466681,0.3948919028069246,0.227175262721275,0.421491461686798,0.007643979057591623,0.005211267605633803,-0.00243271145195782,None,,
WRAP73,ENSG00000116213.16,False,None,None,0.1573002487321852,0.1869655811242643,0.4396388790153276,-0.0885164040142023,0.78890736771003,0.1707833450952717,0.18372881355932202,0.012945468464050314,None,,
TP73,ENSG00000078900.15,False,None,None,-0.0068510035055174,0.9544528405126836,0.9800483311779002,0.0247183694172681,,0.023483727810650886,0.028365264991291366,0.00488153718064048,None,,
CCDC27,ENSG00000162592.10,False,None,None,-0.13012582625291,0.2759466549167251,0.5359286336845132,-0.0061800420823037,,0.5496027241770715,0.6133682830930537,0.06376555891598223,None,,
SMIM1,ENSG00000235169.11,False,None,None,0.1313511954709205,0.2714110573294552,0.5315673721948593,-0.0013405451655162,0.997784547411039,0.06655635227063798,0.06494367130550033,-0.0016126809651376556,PT_Altered_Hyper,0.2613390928725702,0.5431472081218274
LRRC47,ENSG00000130764.10,False,None,None,-0.1748074162727266,0.1419237154117709,0.3828713313370359,0.165677289983119,0.498339080030986,0.08056377240299287,0.08829211746522411,0.0077283450622312455,None,,
CEP104,ENSG00000116198.14,False,None,None,-0.0656849106686161,0.5835593899775193,0.7792093554994886,0.255811628079658,0.262674773356468,0.007518796992481203,0.009623952949563358,0.0021051559570821558,None,,
DFFB,ENSG00000169598.17,False,None,None,-0.0860686639807751,0.472220535422748,0.7029088095190785,0.314551889133296,0.304999424887991,0.014946387956243907,0.017395182872435324,0.002448794916191417,None,,
C1orf174,ENSG00000198912.12,False,None,None,-0.1280841280599662,0.2836155832430902,0.5434091851046192,0.135438373983743,0.622442078937768,0.0077777777777777776,0.00637041640770665,-0.0014073613700711276,None,,
AJAP1,ENSG00000196581.11,False,None,None,0.251739856276351,0.0329097355656267,0.1905520841038162,-1.0357000486932,0.0085892256243439,0.028328252032520325,0.03293983244478294,0.004611580412262617,None,,
NPHP4,ENSG00000131697.18,False,None,None,0.1019544766299642,0.3941056430489777,0.6409881541692226,0.0143955477650668,0.962756977575823,0.00971422116796566,0.008918617614269788,-0.0007956035536958728,None,,
KCNAB2,ENSG00000069424.16,False,None,None,0.0909576151491323,0.4473320431015652,0.6841093226762988,1.74685389998959,0.000108294168633,0.9100917431192661,0.9161538461538462,0.006062103034580102,None,,
CHD5,ENSG00000116254.18,False,None,None,0.1121569292290584,0.348248938427969,0.6031526600708269,0.0279465428620425,0.869621145497909,0.05024027959807777,0.0512214342001576,0.0009811546020798353,None,,
ENSG00000285629,ENSG00000285629.1,False,None,None,,,,,,0.3315018315018315,0.3391845979614949,0.007682766459663426,None,,
RPL22,ENSG00000116251.11,False,None,None,-0.0669896901362603,0.5760888766970536,0.77413448504486,-0.235809855493066,0.459010273844789,0.5219097449313277,0.8416666666666667,0.319756921735339,PT_Altered_Hyper,0.3639705882352941,0.837037037037037
RNF207,ENSG00000158286.13,False,None,None,0.2565460692521034,0.0296065053894241,0.1816054396383143,-0.384117863083001,0.0964445794974229,0.1271900269541779,0.13784665579119088,0.010656628837012988,PT_Altered_Hyper,0.3639705882352941,0.837037037037037
ICMT,ENSG00000116237.16,False,None,None,-0.1272077399974055,0.2869503330400924,0.5465377580992723,-0.0862644598929071,0.762208298958734,0.22929447852760737,0.2166105499438833,-0.01268392858372408,None,,
HES3,ENSG00000173673.9,False,None,None,,,,0.0056060974073846,,0.18813033359193174,0.22206638616175783,0.0339360525698261,None,,
GPR153,ENSG00000158292.7,False,None,None,-0.2306227847249103,0.0512941309719279,0.2340523536237559,1.01538106577087,0.0281332856517053,0.08969072164948454,0.10262371305214214,0.012932991402657606,None,,
ACOT7,ENSG00000097021.21,False,None,None,-0.0077133114716987,0.9487272997731936,0.9774573143535686,0.453355342559758,0.0548328747312773,0.04447181171319102,0.03805708562844266,-0.006414726084748357,None,,
HES2,ENSG00000069812.11,False,None,None,-0.1795391699828658,0.131281032540532,0.3681480084162943,0.580409160238083,0.105095339699418,0.014579384749963552,0.024555461473327687,0.009976076723364135,None,,
ESPN,ENSG00000187017.18,False,None,None,-0.1111548912757669,0.3525998113321562,0.6069552039671747,1.96405862313302,2.940426807796e-05,0.01876876876876877,0.03504769805060141,0.016278929281832638,None,,
TNFRSF25,ENSG00000215788.11,True,None,None,0.0027011581401241,0.9820339674475932,0.9920467162882228,-0.194285044473873,0.522843082178899,0.5264592323415853,0.6455078125,0.11904858015841469,None,,
PLEKHG5,ENSG00000171680.23,False,None,None,0.1078764000546318,0.3670688629695573,0.6192835234217764,-0.114133945453894,0.728207449105599,0.2543157894736842,0.31067344345616266,0.05635765398247844,None,,
NOL9,ENSG00000162408.11,False,None,None,-0.1888296665009526,0.1121601783469228,0.3408604636288652,0.280469898298863,0.10387211312085,0.2346484722634233,0.19863895530623504,-0.036009516957188265,None,,
TAS1R1,ENSG00000173662.21,False,None,None,-0.067832231796267,0.5712884962219604,0.7708027957770205,0.155445879244324,0.424128403790247,0.277380754528835,0.23556105610561057,-0.041819698423224416,None,,
ZBTB48,ENSG00000204859.13,False,None,None,-0.2491137811452697,0.0348414148184068,0.1955769334803376,0.533720135188546,0.0419057835826499,0.13150752528990872,0.13649070876500577,0.004983183475097047,None,,
KLHL21,ENSG00000162413.17,False,None,None,-0.0769000258216896,0.5208406435539139,0.7367758764437827,0.209319535659472,0.4771940230865,0.007129094412331407,0.01138895766278782,0.004259863250456413,None,,
PHF13,ENSG00000116273.6,False,None,None,-0.1898597759468451,0.1101799366036797,0.3378508133646616,-0.138935256533049,0.672245335802677,0.004995504046358278,0.006491853360488798,0.0014963493141305203,None,,
THAP3,ENSG00000041988.16,False,None,None,0.0311009967905967,0.7953692283491083,0.9039174780980548,0.0702623343836403,0.840770188892536,0.47601476014760147,0.5070754716981132,0.03106071155051171,PT_Altered_Hyper,0.5241935483870968,0.7517006802721088
DNAJC11,ENSG00000007923.17,False,None,None,0.042149331663643,0.7251788808061788,0.8655623955373564,0.317692584421017,0.223155906281795,0.20160213618157544,0.19476122594440484,-0.006840910237170594,None,,
CAMTA1,ENSG00000171735.20,False,None,None,-0.0580874606038529,0.627909204610761,0.8078855705601184,0.0070813336794573,0.981044421366756,0.005700325732899023,0.005593132154006243,-0.00010719357889277942,None,,
VAMP3,ENSG00000049245.13,False,None,None,-0.124697278236875,0.2966457326701257,0.5559171601384472,-0.274292111418304,0.166932864959523,0.15594541910331383,0.1417603999285842,-0.01418501917472964,None,,
PER3,ENSG00000049246.15,False,None,None,-0.2781492533492997,0.017993155507503,0.146104745527327,0.341944428823072,0.286897210131314,0.005285650022492127,0.006209298803574133,0.0009236487810820055,None,,
UTS2,ENSG00000049247.14,True,None,None,-0.1325392003918831,0.2670617192927382,0.5270975881591916,-0.0252529508338817,,0.7925696594427245,0.8372652864708714,0.04469562702814689,None,,
TNFRSF9,ENSG00000049249.10,False,None,None,0.2763182018411106,0.0187962736804725,0.1486836978944292,-0.0758689776619214,,0.846045197740113,0.8620087336244542,0.015963535884341185,None,,
PARK7,ENSG00000116288.13,False,None,None,-0.0532151828449286,0.6570730304803363,0.825968750869027,-0.174488810712762,0.561614844341352,0.12524506977280592,0.12753807106598986,0.0022930012931839383,None,,
ERRFI1,ENSG00000116285.13,False,None,None,-0.266687013468983,0.0235439415630835,0.1640731043298523,0.782539838344677,0.0633507266360892,0.11390150503161457,0.12016744644176311,0.006265941410148537,None,,
SLC45A1,ENSG00000162426.16,False,None,None,-0.125285654264525,0.2943544185040188,0.5537717633904755,0.195761831121225,0.502873105706882,0.37091988130563797,0.3540440374972749,-0.016875843808363045,None,,
RERE,ENSG00000142599.20,False,None,None,0.0114292074887308,0.9240877944684164,0.9663374723804306,0.0175263398442829,0.963947425015985,0.44857556735876386,0.4274193548387097,-0.021156212520054174,None,,
ENO1,ENSG00000074800.16,False,None,None,0.1820249938342517,0.1259382094290857,0.3611571644243421,-0.430420711895491,0.114254222675184,0.01244191275670814,0.008993122906013049,-0.0034487898506950915,None,,
CA6,ENSG00000131686.15,True,None,None,0.0967116257845823,0.4189984155900548,0.6615515312885396,0.0940008740556815,,0.9706140350877193,0.9657303370786516,-0.004883698009067627,PT_Altered_Hypo,0.7902439024390244,0.6987577639751553
SLC2A7,ENSG00000197241.4,False,None,None,0.2041086693002179,0.0854754137650639,0.298858183079982,0.128397766829383,,0.9125514403292181,0.912611198325484,5.975799626589673e-05,None,,
SLC2A5,ENSG00000142583.18,False,None,None,-0.0239256330895206,0.8418785416998216,0.9253951681012792,1.07321491502929,0.0029531571832666,0.9110529758011773,0.9175,0.006447024198822704,None,,
GPR157,ENSG00000180758.12,False,None,None,-0.1675898387112015,0.1593879533713953,0.4059833559003895,0.047022132068702,0.900099390068988,0.03900375939849624,0.05100492984452029,0.01200117044602405,None,,
H6PD,ENSG00000049239.13,True,None,None,-0.0356419505212154,0.7662883033317696,0.888738504608166,-0.177474608387732,0.4771940230865,0.08439164276935682,0.08330713612071676,-0.0010845066486400573,None,,
SPSB1,ENSG00000171621.14,False,None,None,-0.1499340254085234,0.2087223649673262,0.4643788896270845,0.171846147223727,0.597067481121421,0.04384410983170948,0.054423040957546284,0.010578931125836806,None,,
SLC25A33,ENSG00000171612.7,False,None,None,-0.3613743639500433,0.0018157631755348,0.0634722507054856,0.545994706177587,0.0655315884101603,0.2571222502704652,0.24610261843499318,-0.011019631835472027,None,,
TMEM201,ENSG00000188807.13,False,None,None,-0.0413400380697878,0.7302521685502987,0.8682661795641533,-0.259235009257201,0.40837900349976,0.15452298566485417,0.14608076009501186,-0.00844222556984231,None,,
PIK3CD,ENSG00000171608.18,False,None,None,0.0175651154341423,0.8835679695253762,0.946538289125256,-0.170003841119872,0.587741461279721,0.6966053748231966,0.7036048064085447,0.006999431585348104,None,,
CLSTN1,ENSG00000171603.18,False,None,None,0.0026425913268741,0.9824234466377816,0.9922212248609026,-0.137222561152029,0.574940134215035,0.036823810558331525,0.046473029045643155,0.00964921848731163,None,,
CTNNBIP1,ENSG00000178585.15,False,None,None,-0.1957995011255833,0.0992841743708805,0.321348958639476,0.434022861936982,0.111968501416508,0.00508646998982706,0.0038922621827806323,-0.001194207807046428,None,,
LZIC,ENSG00000162441.12,False,None,None,-0.1106089632254771,0.3549843422957495,0.608963293901195,0.0486638197069231,0.888979382680735,0.14325903484094352,0.13857016769638128,-0.0046888671445622365,None,,
NMNAT1,ENSG00000173614.14,False,None,None,0.0003963886990311,0.9973633130271748,0.9988504477275916,0.204941733490002,0.478562641081109,0.0033236393851267137,0.004839601769911504,0.0015159623847847904,None,,
RBP7,ENSG00000162444.12,False,None,None,0.1897421653261789,0.1104046504964793,0.3381883783329248,-0.0167368054557891,0.972970621422436,0.2589823969134314,0.251779359430605,-0.007203037482826413,None,,
UBE4B,ENSG00000130939.20,False,None,None,-0.0347005273610164,0.772292361028148,0.8919954934411293,0.131910926393271,0.412651636840495,0.20030152918371744,0.1546310832025118,-0.04567044598120565,None,,
KIF1B,ENSG00000054523.20,False,None,None,-0.1146223988031672,0.3376867034801947,0.5936753234900626,0.187819830424761,0.354129034945806,0.009009009009009009,0.011032208977935581,0.0020231999689265725,None,,
PGD,ENSG00000142657.21,False,None,None,-0.0062926705971191,0.9581612969552162,0.9817350655614754,-0.176740246439759,0.514522048783464,0.19828762873805683,0.19197896120973043,-0.0063086675283264,None,,
CENPS-CORT,ENSG00000251503.8,False,None,None,,,,,,0.33620159803318994,0.3545350827153451,0.018333484682155177,PT_Altered_Hyper,0.16827852998065765,0.4566744730679157
CENPS,ENSG00000175279.22,False,None,None,-0.3173942861287391,0.0065941532590667,0.0979276015033555,0.161083500754757,0.541452830278539,0.159958180867747,0.1615188953488372,0.001560714481090214,PT_Altered_Hyper,0.16827852998065765,0.4566744730679157
CORT,ENSG00000241563.4,True,None,None,-0.0361392841236229,0.7631219986160116,0.8869809110671222,0.0940318370407105,0.776719114535729,0.8911722141823444,0.9018087855297158,0.010636571347371393,None,,
DFFA,ENSG00000160049.12,False,None,None,-0.1689441667662245,0.1559952215871536,0.4015738664973819,0.049631134688596,0.861953426150484,0.04839439167797377,0.0646303093864709,0.016235917708497125,None,,
PEX14,ENSG00000142655.13,False,None,None,0.1702489462338686,0.1527776011095287,0.3973489120069972,0.120255542456241,0.476874291303517,0.08853744255204109,0.09361915926980405,0.00508171671776296,None,,
CASZ1,ENSG00000130940.15,False,None,None,-0.116108856424534,0.3314170061981594,0.5881629240753855,-0.651525482099862,0.009472230864217,0.12442396313364056,0.15800115540150203,0.033577192267861475,None,,
C1orf127,ENSG00000175262.15,False,None,None,0.0380991566993576,0.7506825126000076,0.8798753766219068,0.041491338245979,,0.8549280177187154,0.8604651162790697,0.0055370985603543366,PT_Altered_Hyper,0.09763313609467456,0.3385579937304075
TARDBP,ENSG00000120948.19,False,None,None,-0.0506221401054333,0.6728086814364824,0.8348848622403802,0.005572790810342,0.98780418405386,0.18407331331963975,0.22592669289708014,0.0418533795774404,None,,
MASP2,ENSG00000009724.18,True,None,None,0.0227301718202128,0.8496846429097911,0.929511240688682,-0.0161825455954475,,0.8341035120147874,0.8840222085132634,0.04991869649847602,None,,
SRM,ENSG00000116649.10,False,None,None,-0.0631584404514907,0.5981488034193907,0.7889814939711338,-0.410772763934542,0.205887003160961,0.0073406310367031555,0.007208506037123806,-0.0001321249995793498,None,,
EXOSC10,ENSG00000171824.14,False,None,None,-0.0540244764387838,0.6521918054765563,0.822933548637556,-0.0412523861329989,0.91633849123832,0.21123253562041777,0.25682682336674734,0.045594287746329565,None,,
MTOR,ENSG00000198793.14,False,None,None,0.0681623400375607,0.5694127959427808,0.7695097690730462,0.0855333525386314,0.71637351458478,0.1488475423493474,0.13522180652057722,-0.013625735828770191,None,,
ANGPTL7,ENSG00000171819.5,True,None,None,0.1820675871083839,0.1258481294500879,0.3610377838392536,-0.225330236552512,0.399265639418925,0.9691146190803019,0.9528214616096207,-0.016293157470681274,None,,
UBIAD1,ENSG00000120942.14,False,None,None,-0.2712476641042973,0.0211821316641775,0.1564714253361227,-0.157067204716894,0.568065260817602,0.17129262490087233,0.18907482208116946,0.017782197180297138,None,,
DISP3,ENSG00000204624.8,False,None,None,0.2106868393121036,0.0756591756981812,0.2818589837131442,0.122331559014211,,0.06121601992114547,0.059645039278440504,-0.0015709806427049652,None,,
FBXO2,ENSG00000116661.11,False,None,None,0.2019429649822531,0.0889189219934629,0.3047215896491803,-0.30700437646586,0.330548004263957,0.8763306199123356,0.8932324506094997,0.01690183069716411,None,,
FBXO44,ENSG00000132879.14,False,None,None,-0.0608786976928637,0.6114507463951497,0.7977482901602161,0.0067066337236613,0.988409834281416,0.33689538807649044,0.3581173260572988,0.021221937980808347,None,,
MAD2L2,ENSG00000116670.16,False,None,None,0.1090244228125047,0.3619615966514742,0.6150246226298469,-0.188384869177482,0.549420915061248,0.16652078774617068,0.14931906614785992,-0.017201721598310765,None,,
FBXO6,ENSG00000116663.11,False,None,None,-0.0466383451349874,0.6972574529918458,0.8495674373069954,-0.0121718267893488,0.977682190767046,0.309979633401222,0.2813121272365805,-0.028667506164641476,None,,
DRAXIN,ENSG00000162490.7,True,None,None,0.138375021909667,0.2463794833212114,0.5055365213710598,0.0060128481879266,,0.015814850530376085,0.01923512106811496,0.003420270537738874,None,,
AGTRAP,ENSG00000177674.16,False,None,None,-0.0184487390126347,0.8777547624893092,0.943577171898996,-0.140814583343776,0.661944519709982,0.17352828010773375,0.18651362984218078,0.012985349734447038,None,,
C1orf167,ENSG00000215910.8,False,None,None,0.1063456257389204,0.373946863976524,0.6252338357934624,-0.024252833806003,0.95588490580917,0.7217010631644778,0.7429824561403509,0.02128139297587306,None,,
MTHFR,ENSG00000177000.13,False,None,None,0.0736292008450316,0.5387757254810657,0.7492238787020232,0.735144568981261,0.0087181352823368,0.03355501813784764,0.046937151949085126,0.013382133811237484,None,,
CLCN6,ENSG00000011021.23,False,None,None,0.1529069406512568,0.1997350995664442,0.4545078008401481,0.261349438466514,0.209567773672157,0.0050150451354062184,0.0042802111570837496,-0.0007348339783224689,None,,
NPPA,ENSG00000175206.11,True,None,None,0.1140815176235896,0.339986452883533,0.5958127542990359,0.0724181260689481,0.804973665444187,0.9143155694879833,0.9085064292779427,-0.005809140210040642,None,,
NPPB,ENSG00000120937.9,True,None,None,,,,,,0.16602316602316602,0.13770250368188514,-0.02832066234128089,None,,
KIAA2013,ENSG00000116685.16,False,None,None,-0.1828177712323139,0.1242696121184421,0.3588770594241178,0.321114095668536,0.288442786950825,0.10212352082995624,0.14666403474141335,0.04454051391145711,None,,
